config_id,fold,case_id,n_estimators,max_depth,min_samples_leaf,max_features,pancreas_dice,kidney_dice,liver_dice,mean_foreground_dice
config_003,1,UKCHLL002,100,5,50,sqrt,0.7230328425445933,0.9392405774110562,0.9688276203416867,0.8770336800991121
config_003,1,UKCHLL042,100,5,50,sqrt,0.7535668969406457,0.9119511100888789,0.9286331724277122,0.8647170598190789
config_003,1,UKCHLL045,100,5,50,sqrt,0.6634078034498122,0.9156901711399982,0.9704375275385387,0.8498451673761164
config_003,2,UKCHLL011,100,5,50,sqrt,0.5126708112661262,0.9464762012579911,0.9662062970662237,0.8084511031967804
config_003,2,UKCHLL017,100,5,50,sqrt,0.556509741155693,0.9293555166487856,0.9753872533361533,0.820417503713544
config_003,2,UKCHLL031,100,5,50,sqrt,0.8101603083722434,0.9442934404648988,0.9705024673136415,0.908318738716928
config_003,2,UKCHLL037,100,5,50,sqrt,0.7172865023353372,0.9233558508324261,0.9672793341141683,0.8693072290939772
config_003,3,UKCHLL009,100,5,50,sqrt,0.8266736778330923,0.9166024827608397,0.9689172173709953,0.9040644593216425
config_003,3,UKCHLL039,100,5,50,sqrt,0.6530853361012192,0.9379612322465024,0.9645424929423358,0.8518630204300193
config_003,3,UKCHLL043,100,5,50,sqrt,0.7592579789072846,0.9102190571962988,0.9684925010933046,0.8793231790656293
config_003,3,UKCHLL046,100,5,50,sqrt,0.6695798009016356,0.9439327118963639,0.9534558237843466,0.8556561121941154
config_003,4,UKCHLL015,100,5,50,sqrt,0.5353052699724093,0.9255161965214657,0.9691457652032859,0.809989077232387
config_003,4,UKCHLL034,100,5,50,sqrt,0.6694054283714885,0.940200410548965,0.965834418408592,0.8584800857763485
config_003,4,UKCHLL038,100,5,50,sqrt,0.644211960625248,0.8922160864881344,0.9716084697806107,0.8360121722979977
config_003,4,UKCHLL048,100,5,50,sqrt,0.369442861829043,0.9165844856037154,0.9476032403058003,0.7445435292461863
config_003,5,UKCHLL021,100,5,50,sqrt,0.7235004998333888,0.9332016213122594,0.9659983669162726,0.8742334960206403
config_003,5,UKCHLL023,100,5,50,sqrt,0.6609668640095347,0.9248543010581842,0.21076337164169717,0.5988615122364721
config_003,5,UKCHLL035,100,5,50,sqrt,0.6701343298656701,0.9412709893234924,0.9664984913534055,0.8593012701808561
config_003,5,UKCHLL041,100,5,50,sqrt,0.7726767920467513,0.944269982957728,0.9547598366654115,0.8905688705566304
config_004,1,UKCHLL001,100,5,50,all,0.7095895447556655,0.9014531180339324,0.9754732926367746,0.862171985142124
config_004,1,UKCHLL002,100,5,50,all,0.7348672441597124,0.9379980316835456,0.9692016985481022,0.8806889914637868
config_004,1,UKCHLL042,100,5,50,all,0.8301827384396192,0.9104621652248999,0.9263811205357348,0.889008674733418
config_004,1,UKCHLL045,100,5,50,all,0.7435652315073682,0.9119122540572985,0.971054555939422,0.8755106805013629
config_004,2,UKCHLL011,100,5,50,all,0.5720052899004664,0.9488090901714765,0.9665973493418096,0.8291372431379175
config_004,2,UKCHLL017,100,5,50,all,0.6455521113373104,0.9213721905393554,0.9743695517561815,0.847097951210949
config_004,2,UKCHLL031,100,5,50,all,0.8035486164263788,0.9405284632877143,0.9711565631316974,0.9050778809485968
config_004,2,UKCHLL037,100,5,50,all,0.7646877069079674,0.9223487005634576,0.9670884504526692,0.8847082859746981
config_004,3,UKCHLL009,100,5,50,all,0.8379394700254017,0.9211257178342493,0.9688366488623738,0.9093006122406749
config_004,3,UKCHLL039,100,5,50,all,0.7071597779056472,0.9382634286983362,0.9620968458287033,0.8691733508108955
config_004,3,UKCHLL043,100,5,50,all,0.7693177777591126,0.9088227869145182,0.9688760197907198,0.8823388614881168
config_004,3,UKCHLL046,100,5,50,all,0.749596489238259,0.9460000537962888,0.9520063085903973,0.8825342838749816
config_004,4,UKCHLL015,100,5,50,all,0.6171942570489535,0.9324609450619885,0.9696280957890865,0.8397610993000094
config_004,4,UKCHLL034,100,5,50,all,0.7474730047520638,0.9376841259616695,0.9683281544781088,0.8844950950639475
config_004,4,UKCHLL038,100,5,50,all,0.6918277474982489,0.9018041249263407,0.9711019853832676,0.8549112859359523
config_004,4,UKCHLL048,100,5,50,all,0.3897932351883405,0.9254525826067661,0.9508420108812087,0.7553626095587718
config_004,5,UKCHLL021,100,5,50,all,0.7734329739027337,0.9344851287178205,0.962691476476949,0.8902031930325011
config_004,5,UKCHLL023,100,5,50,all,0.7060347370545585,0.9216050088375733,0.04452850878631232,0.5573894182261481
config_004,5,UKCHLL035,100,5,50,all,0.6937478147547758,0.937989711846057,0.9650793147424712,0.8656056137811013
config_004,5,UKCHLL041,100,5,50,all,0.7808470582663367,0.9440022384816427,0.9476749123381325,0.8908414030287041
config_005,1,UKCHLL001,100,10,1,sqrt,0.14054346502472637,0.9346245938087908,0.9773082707127322,0.6841587765154165
config_005,1,UKCHLL002,100,10,1,sqrt,0.11593924485182949,0.9278715670713692,0.9694938820351218,0.6711015646527735
config_005,1,UKCHLL042,100,10,1,sqrt,0.20726097297869164,0.910388705289899,0.9278843733224409,0.6818446838636772
config_005,1,UKCHLL045,100,10,1,sqrt,0.13040795952933787,0.9101888661155206,0.9728193908063674,0.6711387388170754
config_005,2,UKCHLL011,100,10,1,sqrt,0.06885762709928978,0.9373172516162025,0.9680368939616302,0.6580705908923742
config_005,2,UKCHLL017,100,10,1,sqrt,0.07714834867433194,0.9262278235332756,0.9749729783037044,0.659449716837104
config_005,2,UKCHLL031,100,10,1,sqrt,0.27294532213954636,0.9281689600981257,0.9717245931668705,0.7242796251348474
config_005,2,UKCHLL037,100,10,1,sqrt,0.12704267413100226,0.9142267835963674,0.9675646713302931,0.6696113763525543
config_005,3,UKCHLL009,100,10,1,sqrt,0.26250553889229217,0.9185345475310311,0.9694579577057381,0.7168326813763537
config_005,3,UKCHLL039,100,10,1,sqrt,0.16843836078233745,0.9385332287554129,0.966685641685031,0.6912190770742604
config_005,3,UKCHLL043,100,10,1,sqrt,0.3460837331160988,0.9100746257596701,0.969679592168112,0.7419459836812936
config_005,3,UKCHLL046,100,10,1,sqrt,0.12892172993134998,0.9396503738472417,0.9526375083741073,0.673736537384233
config_005,4,UKCHLL015,100,10,1,sqrt,0.397356011173058,0.9246773252236192,0.9700259085433073,0.7640197483133281
config_005,4,UKCHLL034,100,10,1,sqrt,0.5657305463740201,0.9378160687123347,0.9671731572390493,0.8235732574418013
config_005,4,UKCHLL038,100,10,1,sqrt,0.43142650492276013,0.8991177101914836,0.9732968614302939,0.7679470255148458
config_005,4,UKCHLL048,100,10,1,sqrt,0.24084857537334617,0.9233322946085275,0.9543515972276031,0.7061774890698255
config_005,5,UKCHLL021,100,10,1,sqrt,0.20250177504907488,0.9330801808291314,0.9664244072089078,0.7006687876957046
config_005,5,UKCHLL023,100,10,1,sqrt,0.17333590584603512,0.9197013941191555,0.29372248662977163,0.4622532621983208
config_005,5,UKCHLL035,100,10,1,sqrt,0.14944836757247007,0.9270752707527076,0.9678292262778219,0.6814509548676666
config_005,5,UKCHLL041,100,10,1,sqrt,0.23092992778072108,0.9436967809236861,0.9586693618362323,0.7110986901802132
config_006,1,UKCHLL001,100,10,1,all,0.06862616551533626,0.9357782313123618,0.977694345042039,0.6606995806232457
config_006,1,UKCHLL002,100,10,1,all,0.0507343695810718,0.9249616469879188,0.9687686496955629,0.6481548887548512
config_006,1,UKCHLL042,100,10,1,all,0.09997600984256734,0.9088597984731135,0.9282355843282631,0.645690464214648
config_006,1,UKCHLL045,100,10,1,all,0.06183618821797964,0.9081964214257131,0.9726388045158065,0.6475571380531665
config_006,2,UKCHLL011,100,10,1,all,0.022896914393463367,0.9383447287573636,0.9675875821274639,0.6429430750927637
config_006,2,UKCHLL017,100,10,1,all,0.020841463994141916,0.9258723393438177,0.9736252792660033,0.6401130275346544
config_006,2,UKCHLL031,100,10,1,all,0.09014491449119753,0.9129561200329642,0.9704657966719668,0.6578556103987095
config_006,2,UKCHLL037,100,10,1,all,0.035647064689756675,0.913415084918324,0.9673980335525423,0.6388200610535409
config_006,3,UKCHLL009,100,10,1,all,0.15091012758578942,0.9200046614051726,0.968690043813945,0.6798682776016357
config_006,3,UKCHLL039,100,10,1,all,0.09352789067777137,0.9382262060481588,0.9652140923150689,0.6656560630136664
config_006,3,UKCHLL043,100,10,1,all,0.21798755133744793,0.9108717486925502,0.9696451037986525,0.6995014679428836
config_006,3,UKCHLL046,100,10,1,all,0.07866813168848971,0.9384837630914611,0.9521393723836202,0.656430422387857
config_006,4,UKCHLL015,100,10,1,all,0.5884903731470438,0.923727009942505,0.9698074046954578,0.8273415959283356
config_006,4,UKCHLL034,100,10,1,all,0.7316809274838303,0.9377344168601536,0.9652322966906386,0.8782158803448742
config_006,4,UKCHLL038,100,10,1,all,0.6789564824574612,0.899508466329851,0.9736569260826692,0.8507072916233271
config_006,4,UKCHLL048,100,10,1,all,0.4339792538930746,0.9235763044755427,0.9493762350778973,0.7689772644821716
config_006,5,UKCHLL021,100,10,1,all,0.09124473610348958,0.9330330900076823,0.963883824535217,0.662720550215463
config_006,5,UKCHLL023,100,10,1,all,0.07349615846067467,0.9180009191090737,0.2850371183520789,0.4255113986406091
config_006,5,UKCHLL035,100,10,1,all,0.06717398362313128,0.9272898885671474,0.9663920531507754,0.6536186417803513
config_006,5,UKCHLL041,100,10,1,all,0.10333923649535055,0.9434207207061014,0.9567535076975658,0.667837821633006
config_007,1,UKCHLL001,100,10,50,sqrt,0.5621716981506075,0.9346965208282653,0.9761541288891169,0.8243407826226633
config_007,1,UKCHLL002,100,10,50,sqrt,0.594075325114001,0.9210158343027167,0.9683639620213427,0.8278183738126867
config_007,1,UKCHLL042,100,10,50,sqrt,0.7217476317297643,0.8946349641822893,0.9246695890038149,0.8470173949719562
